TBATS,STFL,TEST,TBATS_UPPER_95%,STFL_UPPER_95%
17072.6351718858,15565.9978368423,16165.083333333301,18947.0967924697,21645.2897547307
17130.5161480014,15072.4264238209,16289.666666666699,19005.5608744293,21155.9163239487
17088.5891346446,14756.9774262203,16405.5833333333,18964.2175830323,20844.6624137186
16623.3430514864,14300.8197432068,15831.125,18499.5559426434,20392.6969291871
15454.9427404249,13466.1101951733,13919.833333333301,17331.7406782414,19562.1766967071
16769.4083947474,14767.5308494924,16167.833333333301,18646.7922520416,20867.7837895906
17155.9827596638,15148.7434855986,16483.2083333333,19033.9532829181,21253.1799931914
17174.9012453304,15068.3923500069,16580.875,19053.4605261687,21177.0095599233
17180.8966543414,14367.2320774461,16562.2916666667,19060.0460230568,20480.0271303938
17087.4281265254,13895.7740134765,16277.125,18967.1687658135,20012.7440560218
16571.2954658771,13526.0985341223,16319.708333333301,18451.6286150053,19647.2407186702
15352.9688960261,12197.4449077966,14736.75,17233.8956246442,18322.7563925707
16618.7662211406,13343.0674016472,16440.1666666667,18500.2878145358,19472.5453506703
16958.2178078485,14414.7454673755,16631.6666666667,18840.3353666611,20548.3870504496
16931.8345485402,14682.8551401038,16475.75,18814.5504682724,20820.6575327905
16894.6105268522,14216.6903713627,16348.375,18777.9263752206,20358.6507549638
16760.2500064132,13930.3193386569,16059.958333333301,18644.167139773,20076.434900195
16205.7799251407,13736.1329441073,15550.875,18090.2996931971,19886.4008763063
14951.8779580247,12619.1906487057,14065.833333333301,16837.0014755267,18773.6081499717
16185.0481407129,14028.1903815462,15503.625,18070.7766755849,20186.7546559485
16494.9844836505,14502.072533718,15896.541666666699,18381.3190542496,20664.7807909698
16442.3377498942,14547.4743351675,15875.541666666699,18329.2806161135,20714.3237906069
16382.217128633,13804.5581157326,16208.458333333301,18269.7696551911,19975.5459903041
16228.4164350633,13582.2092130536,16065.625,18116.5797143589,19757.332733289
15658.0260267247,13448.7740464968,15822.5,17546.8010872959,19628.0304444963
14391.7605051972,12462.4934150068,14478.125,16281.1480847234,18645.879928421
15616.1341995241,13819.5503627692,16017,17506.1351385264,20007.0642347801
15920.8248631875,14606.551855529,16188.958333333301,17811.4397034294,20798.1903348318
15866.4407578273,14553.7014246885,16443.0833333333,17757.6712448238,20749.461765473
15808.0228537787,13925.1115403193,16150.916666666699,17699.8697930104,20124.9910022518
15659.2717740994,14145.3256431911,15041.875,17551.7356619229,20349.3214913963
15097.1606662195,13681.3857831497,14804.75,16990.2419040424,19889.4952881924
13842.264062179,13036.5312259295,13812,15735.9627337078,19248.7516637969
15080.9347139928,14203.6748861602,15615.5,16975.2509852667,20420.0035382435
15402.6688243212,14853.3305559621,16087.333333333301,17297.6025462974,21073.764709039
15367.8748322741,14881.1569724252,16237.708333333301,17263.4270507241,21105.6939186422
15331.377469453,14833.3293818062,15880.625,17227.5482829637,21061.9664186608
15206.6466964596,14451.7544660477,15602.541666666699,17103.435894094,20684.4888963705
14670.4126862329,14138.0112301018,14867.625,16567.8199671694,20374.8403620394
13442.9968962394,13498.6512344439,13551.625,15341.0216523704,19739.5723814413
14710.4911961213,14903.5074591209,15298.291666666699,16609.1329167412,21148.5179399043
15062.1254502326,15131.426036021,15704.583333333301,16961.3833299555,21380.5231745803
15058.038693519,15182.4276466227,15635.333333333301,16957.9131429646,21435.6087721943
15052.7855940524,14917.6840446162,15582.666666666699,16953.2761070193,21174.946491666
14959.5677904365,14715.1494646787,15476.291666666699,16860.6735844554,20976.490572885
14454.8512484195,14459.6827366764,15083.583333333301,16356.5714874209,20725.099850913
13258.6996569112,13649.4602985173,13465.291666666699,15161.0332380627,19918.9507688366
14556.9558085868,14918.5520909716,15108.833333333301,16459.9017681444,21192.1132725876
14938.6113436937,15549.4230296111,15447.125,16842.1684692292,21827.0522828829
14963.5799755131,15595.7069275771,15633.333333333301,16867.7483105737,21877.4016179921
14986.205871791,15359.768948486,15754.875,16890.9845959246,21645.5264466435
14919.4967625406,14869.3768354385,15793.333333333301,16824.8848299129,21159.194517033
14439.7429021049,14503.083282469,15317.25,16345.7392637075,20796.9585282737
13266.8518907559,13674.8605488748,13988.833333333301,15173.4552829109,19972.7907447254
14586.5312877575,14960.5593419976,15416.458333333301,16493.7406353493,21262.5418787762
14987.6593830643,15096.5239031462,15849.208333333301,16895.4734136871,21402.5561767646
15030.0592365832,15514.9642142186,14929.708333333301,16938.4779745902,21825.0436256026
15068.0076518027,15647.7350813374,15647.208333333301,16977.0303106921,21961.8590364104
15014.4686487825,15393.100421475,15919.333333333301,16924.0942640335,21711.2663311423
14545.7125611345,15197.8062991603,15432.625,16455.9402089511,21520.0115792929
13381.6507612083,14220.2763427489,13782.416666666699,15292.4793459648,20546.5184141679
14708.017946554,15506.9949647584,15492.166666666699,16619.4465988607,21837.271253219
15113.7423581845,15896.1990939239,15912.875,17025.7700484278,22230.5070300998
15158.7190450927,16258.0097213769,15890.166666666699,17071.3460658855,22596.3467408447
15197.317849489,16021.268826796,15951.916666666699,17110.5437168057,22363.6323700195
15142.6156874751,15842.9287830446,15797.083333333301,17056.4397661525,22189.3162953594
14671.0142614849,15330.4912806425,15428.375,16585.4359790769,21680.9002122406
13502.5732222688,14196.2982559143,13761.375,15417.5918536521,20550.7260618284
14823.190728803,15549.7424122865,15533.166666666699,16738.8057885375,21908.1865523753
15221.9717935488,16005.4410964981,15857.5,17138.1826471603,22367.8990354306
15258.9995458594,16215.051229858,15861.75,17175.8068830389,22581.5204370984
15288.841107603,15816.8631132897,15893.416666666699,17206.2448473212,22187.3410630824
15224.7776764027,15265.3875025491,15871.166666666699,17142.7775860114,21639.8716739036
14743.4199743816,14905.1292655164,15370.375,16662.0158790108,21283.6171421925
13565.0391024246,14228.9196597725,13642.291666666699,15484.2306664541,20611.4087302652
14875.744771027,15603.0494392311,15390.958333333301,16795.5318860832,21989.5371967558
15264.8513180846,16156.8851298789,15817.166666666699,17185.2337118168,22547.3690723568
15292.6466693681,16331.4775655378,15944.5,17213.6253735923,22725.955195581
15313.8959584903,16107.9965084456,16038.708333333301,17235.4712145186,22506.4653333425
15242.0694240769,15788.5163237445,15888.75,17164.241298109,22190.9738554453
14753.955763698,15649.7994721325,15599.666666666699,16676.7243536414,22056.2432272347
13569.9910053791,14817.766695247,14078.875,15493.3562203477,21228.1941949807
14876.4348875104,16058.6484481108,16167.958333333301,16800.3968339334,22473.0572183247
15262.7351760012,16760.3260154377,16561.4583333333,17187.2937650503,23178.7135865846
15289.2950914772,16757.4840488641,16563.5416666667,17214.4515062977,23179.8479559864
15310.9755787764,16244.321407555,16832.625,17236.730178837,22670.6591902709
15241.3220501422,15716.7643195753,16704.5,17167.6749861292,22147.0735220644
14757.1767934613,15366.451014529,15771.625,16684.1282140122,21800.7291855185
13579.0071161418,14489.8215649796,14161.791666666699,15506.5569474545,20928.0662577297
14893.0812231119,15752.4030669307,16199.958333333301,16821.2295557333,22194.6118392215
15288.8322632543,16246.9874775866,16878.3333333333,17217.5789601932,22693.1578917034
15326.6257202949,16382.0496424485,16643.9166666667,17255.9718858446,22832.1792651685
15361.2618813363,16087.2329298991,16594.3333333333,17291.2077660977,22541.3193324773
15306.2030130696,15986.2095169058,16553.8333333333,17236.7486307854,22444.2502750615
14838.1864333624,15751.748130919,16067.875,16769.3317696352,22213.7408248219
13677.5535429068,14904.468210347,14458.708333333301,15609.2983370044,21370.4104246039
15010.4268072964,16072.2816122814,16395.5416666667,16942.7709412527,22542.1709359225
15426.0751136077,16406.3411759637,16944.4583333333,17359.0182229954,22880.1752024289
15484.6826652315,16601.6117029535,17054.4166666667,17418.2256096412,23079.3880300795
15540.8531339574,16351.5957681685,17157,17474.9959060917,22833.3119981749
